region,week,title,artist,url,best_viral_rank,avg_viral_rank,viral_days_on_chart,breakout_probability
Panama,2021-12-13,uhgood,RM,https://open.spotify.com/track/5vI1exL3zFhqFWDSL9fq5H,12,16.857142857142858,7,0.7745820925320303
El Salvador,2021-12-13,Taca a Xereca pra Mim,MC Kaique da VP,https://open.spotify.com/track/2GqCEJpzmD81AJ2H0Hyz5T,4,6.285714285714286,7,0.7737044874567773
Thailand,2021-12-13,ท้องฟ้า,PAPER,https://open.spotify.com/track/4KRH5emKl7a7Qo1nqmWFKb,5,5.0,7,0.773683396089515
Lithuania,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,3,4.571428571428571,7,0.7735705342183247
Mexico,2021-12-13,Nadie Va A Pensar En Ti Mejor Que Yo,Conjunto Rienda Real,https://open.spotify.com/track/30eHHpkjMNqb2F0V8nXjbJ,6,7.714285714285714,7,0.7735400853134166
Israel,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,4,4.0,7,0.7729703656072847
Uruguay,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,3,3.142857142857143,7,0.7726476347743693
Uruguay,2021-12-13,DANCE CRIP,Trueno,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV,3,4.571428571428571,7,0.7721376908983429
Thailand,2021-12-13,ฟีโรโมน,Chinnebell,https://open.spotify.com/track/0oRrTX8wZhb0M8Z20hd8ud,12,22.571428571428573,7,0.772027760911327
South Africa,2021-12-13,uMSHINI,"Dlala Regal, Scotts Maphuma",https://open.spotify.com/track/7kzzhtZ8df8wQi9n3BnM1d,10,14.0,5,0.7715952991676621
Indonesia,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,1,1.0,7,0.7714821070505888
El Salvador,2021-12-13,Aca Entre Nos,Vicente Fernández,https://open.spotify.com/track/2FDFz5TuYlpP180AUicAcl,6,12.142857142857142,7,0.7714509527641898
Dominican Republic,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,6,6.571428571428571,7,0.7713075455372694
Romania,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,8,15.571428571428571,7,0.7704568277938182
Hungary,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,4,5.142857142857143,7,0.7703258607142098
Thailand,2021-12-13,ຕື່ນຈາກຝັນ (ตื่นจากฝัน),"BAY6IX, LALA",https://open.spotify.com/track/3jf4MpjsHD1425xmxgd1L3,6,6.0,7,0.7701543149387939
El Salvador,2021-12-13,Un Millón de Primaveras,Vicente Fernández,https://open.spotify.com/track/6j5LtifAnuTjTYvml61yFZ,5,9.714285714285714,7,0.7701216348048614
Thailand,2021-12-13,ได้แต่นึกถึง,Only Monday,https://open.spotify.com/track/6SaADaULbCkQ2NZPYD9vaF,9,10.0,7,0.7699372257346174
Dominican Republic,2021-12-13,Hoy Te Toca,"El Cherry Scom, Rodrigo Rodríguez, Kunno",https://open.spotify.com/track/6nj7mjSnIllR4ciBpdi9gt,21,28.0,7,0.769560974043821
Guatemala,2021-12-13,Fall in Love with You.,Montell Fish,https://open.spotify.com/track/31MQR9rOHRXyg4J01hRY1h,5,5.285714285714286,7,0.7683896117091156
Uruguay,2021-12-13,Funky de Antes,"Letan, Menor",https://open.spotify.com/track/4yMWMZEesltigOANqYkaWo,7,8.0,7,0.768118041641579
Nicaragua,2021-12-13,Aca Entre Nos,Vicente Fernández,https://open.spotify.com/track/2FDFz5TuYlpP180AUicAcl,5,6.714285714285714,7,0.7679904597566906
Indonesia,2021-12-13,Takut,Idgitaf,https://open.spotify.com/track/1qHddOZ7pwtmOsw0RmlKFx,2,2.0,7,0.7679289962404954
Lithuania,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,9,12.142857142857142,7,0.767907231749729
Honduras,2021-12-13,Aca Entre Nos,Vicente Fernández,https://open.spotify.com/track/2FDFz5TuYlpP180AUicAcl,5,7.714285714285714,7,0.7674231090260195
Estonia,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,1,1.5714285714285714,7,0.7672548115331657
Bulgaria,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,7,16.142857142857142,7,0.7672132982610244
Romania,2021-12-13,Na Janau,Johny Romano,https://open.spotify.com/track/48uvywltl5apRUglwwI00N,5,6.571428571428571,7,0.7670630099844601
Saudi Arabia,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,2,2.5714285714285716,7,0.7670263922213768
Hungary,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,5,6.428571428571429,7,0.7666564406198438
Nicaragua,2021-12-13,Un Millón de Primaveras,Vicente Fernández,https://open.spotify.com/track/6j5LtifAnuTjTYvml61yFZ,4,4.857142857142857,7,0.7664394673755697
Paraguay,2021-12-13,Tengo Miedo De Ti,Los Mier,https://open.spotify.com/track/1qkBOMVrDdltTTHieYtE41,15,17.428571428571427,7,0.766300993386135
Bolivia,2021-12-13,Alien Blues,Vundabar,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3,16,25.857142857142858,7,0.766288576691453
Peru,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,3,3.2857142857142856,7,0.7662703835746701
Honduras,2021-12-13,Mujeres Divinas,Vicente Fernández,https://open.spotify.com/track/2PxGGRmj5yunYdNF2Ud2vm,8,15.571428571428571,7,0.7658025184075725
Estonia,2021-12-13,Swimming Pool,Marie Madeleine,https://open.spotify.com/track/3BMqVk2NJbH4fxf84e8kDC,3,3.857142857142857,7,0.7654283098582182
Ecuador,2021-12-13,Se Va,Carlos Cortez,https://open.spotify.com/track/2oAagniNonDt6sTAiDibeV,5,5.857142857142857,7,0.7652714728076038
Portugal,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,1,1.4285714285714286,7,0.7647691391801945
Peru,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,2,2.0,7,0.7645025867228736
Costa Rica,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,2,2.0,7,0.7638229773327888
Dominican Republic,2021-12-13,Cpr,cupcakKe,https://open.spotify.com/track/35mBYyB61qTcGGj7MXIRM1,11,13.0,7,0.7637811836884573
Saudi Arabia,2021-12-13,Шома тигр,asanrap,https://open.spotify.com/track/5BSGxoVuTykNz5guTsbXap,3,3.2857142857142856,7,0.7635300066003182
Peru,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,1,1.0,7,0.7634569955539404
Costa Rica,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,1,1.0,7,0.7627753050504861
Honduras,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,2,2.2857142857142856,7,0.7626881621669239
El Salvador,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,3,3.142857142857143,7,0.7625952411214942
Malaysia,2021-12-13,Habibi - Albanian Remix,"Ricky Rich, Dardan, DJ Gimi-O",https://open.spotify.com/track/2sHYMLUd4nVLxHPKY05Ein,10,11.0,7,0.7624136722625957
Slovakia,2021-12-13,Helikopter,Fazlija,https://open.spotify.com/track/3xGOOOPD2HjErQLyRFk5Wf,3,4.142857142857143,7,0.7620520586355684
Hong Kong,2021-12-13,怎麼可以吃兔兔,GTB,https://open.spotify.com/track/6MEtMzFqknx74ohaCIlKS0,3,3.7142857142857144,7,0.7619252747596903
South Africa,2021-12-13,MUKOSI BONUS,"Mukosi, Ba Bethe Gashoazen",https://open.spotify.com/track/0cnOETtZBM9vidvFquXzMg,20,24.0,7,0.7618361075845427
El Salvador,2021-12-13,Mujeres Divinas,Vicente Fernández,https://open.spotify.com/track/2PxGGRmj5yunYdNF2Ud2vm,10,18.285714285714285,7,0.7617795751052479
Paraguay,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,3,4.0,7,0.7617367034435907
Hungary,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,2,2.0,7,0.761542199453812
Honduras,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,8,10.0,7,0.7615100721357955
Ukraine,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,3,5.571428571428571,7,0.7613220998816316
Luxembourg,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,1,1.0,7,0.7612782377091278
Iceland,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,6,8.428571428571429,7,0.7603731425151475
Lithuania,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,4,4.571428571428571,7,0.7602872787267808
Costa Rica,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,3,3.0,7,0.7601877965696872
Saudi Arabia,2021-12-13,Two Birds,Regina Spektor,https://open.spotify.com/track/2n0U2OG5d6TuW5mKx7YrC0,7,8.571428571428571,7,0.7595620441280203
South Africa,2021-12-13,Happier Than Ever,ASTN,https://open.spotify.com/track/7es56D0QedGMsK39wl2yFX,18,19.428571428571427,7,0.7589888761817734
Greece,2021-12-13,Yalla,"Greg, Ayman",https://open.spotify.com/track/3u5dZBQfFUhUTPzCPynA2i,28,32.0,7,0.7589874075417172
Morocco,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,6,15.0,6,0.7589267103529773
Romania,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,9,10.833333333333334,6,0.7589143944719626
South Africa,2021-12-13,Phakade Lami,"Nomfundo Moh, Sha Sha, Ami Faku",https://open.spotify.com/track/6wQvbzsxSLKqYrPc26jd9S,6,6.571428571428571,7,0.7588730798489954
Hungary,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,3,3.0,7,0.7578830411582088
Romania,2021-12-13,Dirty Little Animals (From the series Arcane League of Legends),BONES UK,https://open.spotify.com/track/2ZuDGsKSJpQdJmpknJ7ypF,10,17.428571428571427,7,0.7577939282201
Uruguay,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,7,7.142857142857143,7,0.7574070133583447
Uruguay,2021-12-13,Taca a Xereca pra Mim,MC Kaique da VP,https://open.spotify.com/track/2GqCEJpzmD81AJ2H0Hyz5T,10,11.428571428571429,7,0.7570750024092237
Saudi Arabia,2021-12-13,Etnaset,Muslim - مُسلِم,https://open.spotify.com/track/5hiQSNo6jQbQ2m2gBZs7bU,5,6.0,7,0.7559478828573893
Slovakia,2021-12-13,all I want is you,"Rebzyyx, hoshie star",https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,18,25.0,7,0.7548739455035002
Ukraine,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,2,2.857142857142857,7,0.7544572884427551
Guatemala,2021-12-13,Hasta la Raíz,Natalia Lafourcade,https://open.spotify.com/track/3lGMtkONrZdJ8kTCg6KIFf,13,17.714285714285715,7,0.7542292648831641
Honduras,2021-12-13,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw,12,24.285714285714285,7,0.754146522539408
Iceland,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,8,10.571428571428571,7,0.7537980222585873
Uruguay,2021-12-13,Latidos,Matías Valdez,https://open.spotify.com/track/7exaYYNN99DHkbZuHOZWO3,14,14.714285714285714,7,0.7537882117926272
Austria,2021-12-13,It's Called: Freefall,Rainbow Kitten Surprise,https://open.spotify.com/track/474uVhyGgK5MtY9gMcDgGl,22,32.57142857142857,7,0.7535196003073533
Peru,2021-12-13,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,8,8.428571428571429,7,0.7534921163639037
Honduras,2021-12-13,Para Siempre,Vicente Fernández,https://open.spotify.com/track/0uyVgmoXDbwS1ubv8AurVZ,10,16.428571428571427,7,0.7533426767439988
Malaysia,2021-12-13,Janji Manis,Masdo,https://open.spotify.com/track/31ECplyzYRmbQihescMh6N,15,20.142857142857142,7,0.7528060919430272
Portugal,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,3,3.0,7,0.7520017227177378
Panama,2021-12-13,Un Millón de Primaveras,Vicente Fernández,https://open.spotify.com/track/6j5LtifAnuTjTYvml61yFZ,16,32.714285714285715,7,0.7510589488153965
Iceland,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,3,3.4285714285714284,7,0.7505727242425264
Costa Rica,2021-12-13,Medallo,"Blessd, Justin Quiles, Lenny Tavárez",https://open.spotify.com/track/6lX6l7OuA3qrnIRfdsr0dw,11,18.0,7,0.7504502299828335
Honduras,2021-12-13,Hermoso Cariño,Vicente Fernández,https://open.spotify.com/track/6UN6W5tj0qrMYV8N9MQMJC,12,21.571428571428573,7,0.7503572316879348
Saudi Arabia,2021-12-13,Alien Blues,Vundabar,https://open.spotify.com/track/6UjeFOCGYgMpBUtqKg1Je3,8,10.0,7,0.7500529710632559
Paraguay,2021-12-13,Ela me Falou Que Quer Rave,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege",https://open.spotify.com/track/0JdkDCdrhMOaeXjIZdeBXN,3,3.4285714285714284,7,0.7498512507390838
Morocco,2021-12-13,Marfoud,7liwa,https://open.spotify.com/track/56Bs6dWaxizARR9y1Ghs5y,13,13.714285714285714,7,0.7497275687790927
Greece,2021-12-13,Own Brand Freestyle,"FelixThe1st, Dreya Mac, Finch Fetti",https://open.spotify.com/track/6Jzdxguk63s6CVVXHIrQ0x,8,9.857142857142858,7,0.7497031927794057
Nicaragua,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,3,3.0,7,0.7489173741749645
Panama,2021-12-13,Yours,JIN,https://open.spotify.com/track/10IfXtjKQmOiON7tNAHv0y,3,4.0,7,0.7480579503432919
Ecuador,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,1,1.8571428571428572,7,0.7473697171596012
Guatemala,2021-12-13,Un Millón de Primaveras,Vicente Fernández,https://open.spotify.com/track/6j5LtifAnuTjTYvml61yFZ,6,11.571428571428571,7,0.7469713235636181
Singapore,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,10,13.428571428571429,7,0.7467564178867028
El Salvador,2021-12-13,Cold Heart - PNAU Remix,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39,16,17.714285714285715,7,0.7467545365408423
Uruguay,2021-12-13,Pa Tra Rkt,"Callejero Fino, Pusho DJ",https://open.spotify.com/track/1CpRJLarXSUho5AopXxNQj,13,13.857142857142858,7,0.7460650485149167
Israel,2021-12-13,Coming for You (feat. A1 x J1),SwitchOTR,https://open.spotify.com/track/1xIqDFx3KdByBnKMlTECcM,8,11.714285714285714,7,0.7459908651777489
Bolivia,2021-12-13,Vai Lá Em Casa Hoje,"George Henrique & Rodrigo, Marília Mendonça",https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc,19,26.0,7,0.7458925281125628
Greece,2021-12-13,all I want is you,"Rebzyyx, hoshie star",https://open.spotify.com/track/7lOvJBqH38ZY59eLU7bioq,19,26.857142857142858,7,0.7458871162973136
Portugal,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,5,5.0,7,0.744449824827635
Latvia,2021-12-13,abcdefu (angrier),GAYLE,https://open.spotify.com/track/1EQFOouqdKYdpbNoOHRVO2,14,15.571428571428571,7,0.7442358659333219
Singapore,2021-12-13,Super Idol - Remix,Samstring,https://open.spotify.com/track/5t07RuwZAUBBnF2tWKwgmP,5,5.285714285714286,7,0.7438573302687521
Guatemala,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,1,2.0,7,0.7437451498591081
Hong Kong,2021-12-13,Face Off,"Tech N9ne, Joey Cool, King Iso, Dwayne Johnson",https://open.spotify.com/track/6M47gaKejso9772SKTa3yH,12,17.857142857142858,7,0.7434209118954627
Spain,2021-12-13,TITAN,Salastkbron,https://open.spotify.com/track/5fBQLapwAPSLw27STml9kr,5,8.142857142857142,7,0.7433839262278482
Czech Republic,2021-12-13,Helikopter,Fazlija,https://open.spotify.com/track/3xGOOOPD2HjErQLyRFk5Wf,1,1.8571428571428572,7,0.7429542860128188
South Africa,2021-12-13,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,27,35.5,6,0.7427874868252663
Chile,2021-12-13,Disco Kast - Radio Edit,José Antonio Kast,https://open.spotify.com/track/1EXiePNHIrLToPnoBKLvmx,1,3.0,7,0.7425950370101453
Hungary,2021-12-13,Gyere Velem,"AKC Kretta, AKC Misi",https://open.spotify.com/track/10wMZu2Y9o55ylw6mRSiKB,13,14.857142857142858,7,0.7424546609491834
Bulgaria,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,15,19.0,6,0.7424146588924849
Portugal,2021-12-13,Fairytale of New York (feat. Kirsty MacColl),The Pogues,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,11,19.428571428571427,7,0.7414889333965864
Vietnam,2021-12-13,Ngày Không Có Em - ThịnK,ThịnK,https://open.spotify.com/track/6ZJvCiXkwK6NFr85GhHD0f,2,2.0,7,0.7413930023929934
Vietnam,2021-12-13,Comfort Chain,Instupendo,https://open.spotify.com/track/5BAXlRDW3YaPr3rfqV51TA,8,24.571428571428573,7,0.7410920809259608
Egypt,2021-12-13,Etnaset,Muslim - مُسلِم,https://open.spotify.com/track/5hiQSNo6jQbQ2m2gBZs7bU,2,2.7142857142857144,7,0.7406672413994149
Greece,2021-12-13,Lost in the Fire (feat. The Weeknd),Gesaffelstein,https://open.spotify.com/track/2vXKRlJBXyOcvZYTdNeckS,9,10.142857142857142,7,0.7403840021844991
Singapore,2021-12-13,Die For You,"VALORANT, Grabbitz",https://open.spotify.com/track/2lz3zjQ5QCVXiyOzIk02vW,6,7.857142857142857,7,0.740295490117588
Brazil,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,1,1.0,7,0.7400359626960687
Philippines,2021-12-13,Ginseng Strip 2002,Yung Lean,https://open.spotify.com/track/79nEEoEPY2w8EXj9hjn5oc,5,7.714285714285714,7,0.7399593439819799
Panama,2021-12-13,Don't (feat. RM),eAeon,https://open.spotify.com/track/6KE3Fs6LMzi4hJI3eFqyLC,8,10.714285714285714,7,0.7399127097917104
Bulgaria,2021-12-13,Flowers (Say My Name),ArrDee,https://open.spotify.com/track/2BzAGK3lEZAQz5cU0Ae1wd,12,14.571428571428571,7,0.7397790193459323
Thailand,2021-12-13,Super Idol - Remix,Samstring,https://open.spotify.com/track/5t07RuwZAUBBnF2tWKwgmP,20,23.857142857142858,7,0.7393512546406741
Estonia,2021-12-13,MIDDLE OF THE NIGHT,Elley Duhé,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,7,7.428571428571429,7,0.7393175538004586
Greece,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,9,15.428571428571429,7,0.7392085348221528
Austria,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,1,2.2857142857142856,7,0.7390381296328046
Costa Rica,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,4,6.428571428571429,7,0.7384964226144329
Honduras,2021-12-13,A Mi Manera - En Vivo [Un Azteca en el Azteca],Vicente Fernández,https://open.spotify.com/track/78fl7FwLL7HK60Oa6xg4Ng,15,26.0,7,0.7383639740007698
South Korea,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,1,1.5714285714285714,7,0.7374414328788141
Saudi Arabia,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,15,17.333333333333332,6,0.737408232289549
Dominican Republic,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,3,4.0,7,0.7373150683615897
Paraguay,2021-12-13,DANCE CRIP,Trueno,https://open.spotify.com/track/1kjs5eR4DMzyB0gm1Z8waV,8,9.428571428571429,7,0.7370436831898306
Ecuador,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,2,2.2857142857142856,7,0.7370423182250627
Thailand,2021-12-13,เอาปากกามาวง,BELL WARISARA,https://open.spotify.com/track/4aDz9NTsLULSvewSLg8lih,3,3.2857142857142856,7,0.7370030858314539
Costa Rica,2021-12-13,Un Millón de Primaveras,Vicente Fernández,https://open.spotify.com/track/6j5LtifAnuTjTYvml61yFZ,4,12.571428571428571,7,0.7369782185501589
Panama,2021-12-13,You (Prod. SUGA of BTS),ØMI,https://open.spotify.com/track/4rF72sAKXnQ2t2Q5aZlreW,6,7.0,7,0.7365563312459488
Panama,2021-12-13,Notion,The Rare Occasions,https://open.spotify.com/track/0sTlGEld0h8kIPZaKDYUf4,10,16.571428571428573,7,0.7365401614539183
Mexico,2021-12-13,Do It To It,"ACRAZE, Cherish",https://open.spotify.com/track/20on25jryn53hWghthWWW3,4,4.571428571428571,7,0.7365097479703049
Turkey,2021-12-13,Ben Senden Vazgeçtim,Skapova,https://open.spotify.com/track/5RwRS0oSr6qT3LUqO9ABs1,1,1.1428571428571428,7,0.7364076698700476
South Africa,2021-12-13,The Perfect Girl,Mareux,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,36,39.666666666666664,6,0.735652621267924
Israel,2021-12-13,Own Brand Freestyle,"FelixThe1st, Dreya Mac, Finch Fetti",https://open.spotify.com/track/6Jzdxguk63s6CVVXHIrQ0x,5,5.142857142857143,7,0.735527491188359
Saudi Arabia,2021-12-13,Apocalypse,Cigarettes After Sex,https://open.spotify.com/track/3AVrVz5rK8Hrqo9YGiVGN5,28,36.42857142857143,7,0.7348292406895861
Egypt,2021-12-13,مسجون حزين,Hamo ElTikha,https://open.spotify.com/track/0TxEBrs9Py9uOxwOSYBROV,5,6.0,7,0.7348155619449981
Uruguay,2021-12-13,Me Encanta,"Matías Valdez, Lucas Sugo",https://open.spotify.com/track/7asgcWpGtv92TiMZUYNWVt,29,39.857142857142854,7,0.7330383264426037
Morocco,2021-12-13,Ghadi Jay,Echbiy,https://open.spotify.com/track/0B222iHrASMQ4vElXboQbf,7,8.0,7,0.7328306510994337
Belgium,2021-12-13,Super Max!,Pitstop Boys,https://open.spotify.com/track/4gqOzJPGNCvEnS1u5YHOkp,1,2.2857142857142856,7,0.73274680281972
Mexico,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,2,2.0,7,0.7326710298909057
Israel,2021-12-13,I AM WOMAN,Emmy Meli,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb,3,3.0,7,0.732416403787555
Nicaragua,2021-12-13,Mon Amour - Remix,"zzoilo, Aitana",https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,1,1.2857142857142858,7,0.7323730132742216
Nicaragua,2021-12-13,abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,1,1.7142857142857142,7,0.7322024170481063
Morocco,2021-12-13,Ya Lalali,Roffo,https://open.spotify.com/track/5dpZaOEAyPUlVsXR5h7eGv,10,10.857142857142858,7,0.7321386494351715
Netherlands,2021-12-13,Buren,Turfy Gang,https://open.spotify.com/track/7erbctwXpJ5IMpZVgvI7Jm,1,3.142857142857143,7,0.7318931194236219
Dominican Republic,2021-12-13,Pope Is a Rockstar,SALES,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,9,17.4,5,0.7318083007912515
